Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
99,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
100,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
101,218,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
102,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
103,226,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
104,188,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
105,210,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
106,194,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
107,202,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
108,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
109,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
110,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
111,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
112,202,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
113,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
114,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
115,192,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
116,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
117,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
118,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
119,186,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
120,178,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
121,218,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
122,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
123,210,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
124,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
125,224,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
126,186,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
127,218,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
128,204,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
129,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
130,232,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
131,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
132,196,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
133,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
134,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
135,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
136,200,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
137,196,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
138,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
139,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
140,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
141,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
142,196,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
143,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
144,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
145,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
146,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
147,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
148,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
149,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
150,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
151,228,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
152,210,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
153,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
154,210,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
155,202,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
156,212,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
157,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
158,228,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
159,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
160,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
161,192,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
162,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
163,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
164,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
165,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
166,186,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
167,220,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
168,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
169,222,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
170,206,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
171,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
172,214,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
173,200,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
174,216,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
175,210,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
176,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
177,200,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
178,208,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
179,196,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
180,202,[  4.         295.73811873],[0.00000000e+00 1.64845915e-12],[  4.         295.73811873],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 20, 22, 13, 15, 16, 14, 12, 5, 7, 23, 21]","(4.0, 295.7381187342183)"
181,196,[  4.         295.68170561],[0.         0.97547412],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
182,206,[  4.         295.62958676],[0.         1.32584509],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
183,188,[  4.         295.46893595],[0.         2.06923696],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
184,200,[  4.         295.09551548],[0.        3.1504424],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
185,218,[  4.         294.35861034],[0.         4.40366467],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
186,206,[  4.         292.59301088],[0.        6.1446836],[  4.         278.81418129],[  4.         295.73811873],"[8, 9, 19, 18, 17, 11, 10, 3, 1, 2, 4, 6, 25, 24, 5, 7, 13, 15, 16, 14, 12, 20, 22, 23, 21]","(4.0, 278.81418128760725)"
