Generation,evals,avg,std,min,max,best_one,fitness_best_one
211,340,[  5.      241.27523],[0.         0.03095678],[  5.    240.985],[  5.    241.283],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 42, 4, 61, 63, 68, 58, 22, 47, 52, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.98499999999999)"
212,332,[  5.      241.26987],[0.         0.03983639],[  5.    240.985],[  5.    241.283],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 42, 4, 61, 63, 68, 58, 22, 47, 52, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.98499999999999)"
213,344,[  5.       241.260395],[0.         0.05346152],[  5.    240.861],[  5.    241.283],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 19, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.86100000000002)"
214,344,[  5.       241.248845],[0.         0.06186231],[  5.    240.861],[  5.    241.283],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 19, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.86100000000002)"
215,344,[  5.        241.2310525],[0.         0.07348428],[  5.    240.861],[  5.    241.283],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 19, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.86100000000002)"
216,344,[  5.       241.205065],[0.         0.08271098],[  5.    240.681],[  5.    241.283],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
217,344,[  5.       241.173285],[0.         0.07856452],[  5.    240.681],[  5.    241.283],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
218,332,[  5.      241.13987],[0.         0.07872152],[  5.    240.681],[  5.    241.177],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
219,342,[  5.        241.1182175],[0.         0.09478684],[  5.    240.681],[  5.    241.177],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
220,332,[  5.       241.084545],[0.         0.10604111],[  5.    240.681],[  5.    241.177],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
221,344,[  5.      241.04026],[0.         0.10733568],[  5.    240.681],[  5.    241.177],"[10, 2, 62, 66, 54, 24, 37, 33, 35, 42, 31, 14, 15, 11, 20, 19, 40, 43, 50, 48, 51, 39, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 240.681)"
222,338,[  5.       240.984515],[0.         0.11072886],[  5.    240.458],[  5.    241.091],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.458)"
223,360,[  5.       240.944355],[0.         0.10673713],[  5.    240.458],[  5.    241.066],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.458)"
224,318,[  5.      240.88878],[0.         0.09697073],[  5.    240.458],[  5.    240.985],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.458)"
225,340,[  5.       240.846625],[0.         0.09533755],[  5.    240.458],[  5.    240.982],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.458)"
226,338,[  5.        240.8033025],[0.         0.09553474],[  5.    240.182],[  5.    240.861],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
227,342,[  5.       240.770655],[0.         0.11236399],[  5.    240.182],[  5.    240.861],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
228,330,[  5.       240.724265],[0.         0.11891482],[  5.    240.182],[  5.    240.861],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
229,352,[  5.       240.670075],[0.         0.11520557],[  5.    240.182],[  5.   240.83],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
230,334,[  5.       240.618465],[0.         0.10683718],[  5.    240.182],[  5.    240.681],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
231,336,[  5.        240.5843575],[0.         0.12092671],[  5.    240.182],[  5.    240.681],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 240.18200000000002)"
232,352,[  5.       240.540275],[0.         0.13182088],[  5.    239.859],[  5.    240.681],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
233,338,[  5.      240.47309],[0.         0.12443553],[  5.    239.859],[  5.    240.579],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
234,318,[  5.       240.410965],[0.         0.13262462],[  5.    239.859],[  5.    240.574],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
235,330,[  5.       240.354515],[0.         0.15007766],[  5.    239.859],[  5.    240.458],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
236,320,[  5.       240.288295],[0.         0.16226402],[  5.    239.859],[  5.    240.458],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
237,352,[  5.        240.2197825],[0.         0.15018337],[  5.    239.859],[  5.    240.457],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
238,356,[  5.        240.1444625],[0.         0.11489477],[  5.    239.859],[  5.    240.384],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
239,320,[  5.        240.1131275],[0.         0.12274276],[  5.    239.859],[  5.    240.182],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
240,362,[  5.        240.0783525],[0.         0.13852295],[  5.    239.859],[  5.    240.182],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.859)"
241,342,[  5.        240.0230875],[0.         0.14729178],[  5.    239.624],[  5.    240.182],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 36, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 42, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.62400000000002)"
242,342,[  5.       239.950145],[0.         0.12493228],[  5.    239.624],[  5.    240.182],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 36, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 42, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.62400000000002)"
243,338,[  5.        239.8802275],[0.         0.06756457],[  5.    239.624],[  5.    240.053],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 36, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 42, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.62400000000002)"
244,326,[  5.        239.8536025],[0.         0.03238942],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
245,344,[  5.        239.8508525],[0.         0.03910039],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
246,346,[  5.        239.8455975],[0.         0.04906827],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
247,344,[  5.        239.8388525],[0.        0.0593041],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
248,340,[  5.       239.825665],[0.         0.07352518],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
249,310,[  5.        239.8019375],[0.         0.08990647],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
250,352,[  5.        239.7820125],[0.        0.0961924],[  5.    239.567],[  5.    239.859],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.567)"
251,328,[  5.        239.7446725],[0.         0.10199343],[  5.    239.407],[  5.    239.845],"[8, 2, 62, 66, 20, 24, 37, 33, 35, 34, 42, 14, 15, 11, 19, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.407)"
252,344,[  5.        239.7101625],[0.         0.10251405],[  5.    239.407],[  5.    239.824],"[8, 2, 62, 66, 20, 24, 37, 33, 35, 34, 42, 14, 15, 11, 19, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.407)"
253,350,[  5.        239.6677725],[0.         0.09085395],[  5.    239.389],[  5.    239.824],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 12, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 14, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.389)"
254,338,[  5.       239.617265],[0.         0.05548937],[  5.    239.389],[  5.    239.759],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 12, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 4, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 7, 10, 65, 60, 64, 57, 59, 14, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.389)"
255,342,[  5.        239.5981125],[0.         0.04738665],[  5.    239.368],[  5.    239.624],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 41, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 4, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.368)"
256,354,[  5.       239.585955],[0.         0.05559333],[  5.    239.368],[  5.    239.624],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 41, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 4, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.368)"
257,340,[  5.        239.5643025],[0.         0.06271994],[  5.    239.368],[  5.    239.624],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 41, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 4, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.368)"
258,338,[  5.        239.5355225],[0.         0.06276543],[  5.    239.368],[  5.    239.624],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 31, 5, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 42, 41, 61, 63, 68, 58, 44, 52, 47, 21, 26, 25, 27, 1, 53, 6, 4, 7, 10, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 22, 23, 32, 34, 30, 45, 67, 55, 9]","(5.0, 239.368)"
259,338,[  5.        239.5159575],[0.         0.06654781],[  5.    239.317],[  5.    239.567],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 54, 40, 39, 43, 51, 50, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.31699999999998)"
260,338,[  5.        239.4885675],[0.         0.06986108],[  5.    239.317],[  5.    239.567],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 54, 40, 39, 43, 51, 50, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.31699999999998)"
261,334,[  5.       239.452015],[0.         0.05719471],[  5.    239.317],[  5.    239.567],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 54, 40, 39, 43, 51, 50, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.31699999999998)"
262,346,[  5.        239.4214275],[0.         0.03497306],[  5.    239.317],[  5.    239.454],"[8, 2, 62, 66, 19, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 54, 40, 39, 43, 51, 50, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.31699999999998)"
263,346,[  5.        239.4064125],[0.        0.0336578],[  5.    239.303],[  5.    239.454],"[8, 2, 62, 66, 22, 27, 37, 33, 35, 34, 42, 14, 15, 11, 20, 54, 40, 39, 43, 50, 51, 48, 49, 5, 4, 61, 63, 68, 58, 19, 52, 47, 21, 26, 25, 24, 1, 53, 6, 41, 10, 7, 65, 60, 64, 57, 59, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 31, 30, 45, 67, 55, 9]","(5.0, 239.303)"
